product_id,brand,product_name,image_url,selling_price,mrp_price,discount_percent,rating,comment_count,listing_type,source_page
12032620,Levis,Men Black Solid Trunks,"https://assets.myntassets.com/f_webp,dpr_1.5,q_60,w_210,c_limit,fl_progressive/assets/images/12032620/2022/9/15/5891f623-0ceb-497c-874c-f79d0db1b4ed1663221338050LevisMenBlackSolidPureCottonTrunks001-BOXERBRIEF1.jpg",Rs. 236,Rs. 329,(28% OFF),4.3,9.9k,Organic,brand
9262607,Levis,Pack of 2 Cotton Briefs,"https://assets.myntassets.com/f_webp,dpr_1.5,q_60,w_210,c_limit,fl_progressive/assets/images/9262607/2022/9/15/ab1b8745-50ef-4a4a-8f7a-88ff4ce46acc1663221574173LevisMenPackof2CottonBriefsBF-100CA-2PK1.jpg",Rs. 316,Rs. 479,(34% OFF),4.2,57.8k,Advertisement,brand
32905216,Levis,Cotton Sweatshirt & Shorts,"https://assets.myntassets.com/f_webp,dpr_1.5,q_60,w_210,c_limit,fl_progressive/assets/images/32905216/2025/5/15/bbfce980-6080-46fc-9732-0183118b84f21747294192776-Mens-Solid-Yellow-Crew-Neck-Co-ord-Set-9031747294192165-1.jpg",Rs. 1442,Rs. 3899,(63% OFF),4.2,13,Organic,brand
9263097,Levis,Men Solid Briefs,"https://assets.myntassets.com/f_webp,dpr_1.5,q_60,w_210,c_limit,fl_progressive/assets/images/9263097/2022/9/15/ab37deae-8895-43a0-ad51-4122e89e35931663221288590LevisMenNavyBlueSolidBriefsBF-100CA-1PK-STYLE-009-391.jpg",Rs. 179,Rs. 249,(28% OFF),4.2,26.4k,Organic,brand
10723250,Levis,Men Thermal Bottoms,"https://assets.myntassets.com/f_webp,dpr_1.5,q_60,w_210,c_limit,fl_progressive/assets/images/10723250/2020/11/12/4797f38b-796a-44b7-888b-7b0750ebebd01605161697384-Levis-Men-Off-White-Solid-Thermal-Bottoms-1171605161695365-1.jpg",Rs. 493,Rs. 949,(48% OFF),4.3,3.9k,Advertisement,brand
12027418,Levis,Solid Lounge T-shirt,"https://assets.myntassets.com/f_webp,dpr_1.5,q_60,w_210,c_limit,fl_progressive/assets/images/12027418/2022/9/15/b5f7623a-cc63-43b2-bed7-1ad9ab3070921663221186524LevisMenNavyBlueSolidRoundNeckLoungeT-shirts1.jpg",Rs. 454,Rs. 649,(30% OFF),4.4,18.5k,Organic,brand
9261285,Levis,Men Solid Trunks,"https://assets.myntassets.com/f_webp,dpr_1.5,q_60,w_210,c_limit,fl_progressive/assets/images/9261285/2022/9/15/bc93d826-389a-4c7e-9818-a3108fb0c1951663221431425LevisMenCharcoalGreySolidTrunksBB-100CA-1PK-STYLE-010-461.jpg",Rs. 223,Rs. 349,(36% OFF),4.3,12.5k,Organic,brand
36999703,Levis,Pack Of 3 Ankle Length Socks,"https://assets.myntassets.com/f_webp,dpr_1.5,q_60,w_210,c_limit,fl_progressive/assets/images/2025/OCTOBER/14/hC5Ujg26_1b10a26434124f72b4611564c3ce1b38.jpg",Rs. 399,Rs. 549,(27% OFF),4.6,32,Advertisement,brand
35665893,Levis,Pure Cotton Co-Ords,"https://assets.myntassets.com/f_webp,dpr_1.5,q_60,w_210,c_limit,fl_progressive/assets/images/2025/SEPTEMBER/1/cMKJFWgj_9d12d7ebbec14db9aa2893f9b1910192.jpg",Rs. 1889,Rs. 4499,(58% OFF),4.3,22,Organic,brand
9262883,Levis,Men Pack of 2 Neo Briefs,"https://assets.myntassets.com/f_webp,dpr_1.5,q_60,w_210,c_limit,fl_progressive/assets/images/9262883/2022/11/7/50340a7d-e7e2-4679-b8bb-f96bfa505a511667805528839-Levis-Men-Pack-Of-2-Solid-Neo-Pure-Cotton-Briefs-BF-100CA-2P-1.jpg",Rs. 306,Rs. 479,(36% OFF),4.2,57.8k,Organic,brand
36999685,Levis,Men Pack Of 3 Socks,"https://assets.myntassets.com/f_webp,dpr_1.5,q_60,w_210,c_limit,fl_progressive/assets/images/2025/OCTOBER/14/sPw4pZyx_0d59b50914ec4a9d9ee5232577316aa7.jpg",Rs. 492,Rs. 649,(24% OFF),4.7,20,Advertisement,brand
10723252,Levis,Men Solid Thermal Top,"https://assets.myntassets.com/f_webp,dpr_1.5,q_60,w_210,c_limit,fl_progressive/assets/images/10723252/2020/11/12/377b8b9f-0074-40e1-a775-595124ebc5eb1605161701859-Levis-Men-Black-Solid-Thermal-Top-3241605161700336-1.jpg",Rs. 441,Rs. 849,(48% OFF),4.4,2.3k,Organic,brand
9262939,Levis,Men Solid Briefs,"https://assets.myntassets.com/f_webp,dpr_1.5,q_60,w_210,c_limit,fl_progressive/assets/images/9262939/2019/11/30/fa70dc50-905a-451c-a807-70bc1d518d7a1575090616186-Levis-Men-Grey-Melange-Solid-Briefs-BF-100CA-1PK-STYLE-009-3-1.jpg",Rs. 179,Rs. 249,(28% OFF),4.2,26.4k,Organic,brand
36999684,Levis,Pack Of 3 Calf Length Socks,"https://assets.myntassets.com/f_webp,dpr_1.5,q_60,w_210,c_limit,fl_progressive/assets/images/2025/OCTOBER/14/9eEWnsOI_a49fd8ecca3d470dadb8f4594897c55b.jpg",Rs. 492,Rs. 649,(24% OFF),4.6,24,Advertisement,brand
12032616,Levis,Smartskin Technology Trunks,"https://assets.myntassets.com/f_webp,dpr_1.5,q_60,w_210,c_limit,fl_progressive/assets/images/12032616/2022/9/15/e80e1a30-ca42-4264-a8c6-1737724b9c441663221171104LevisMenNavySolidPureCottonTrunks001-BOXERBRIEF1.jpg",Rs. 236,Rs. 329,(28% OFF),4.3,9.9k,Organic,brand
9262603,Levis,Men Pack of 2 Solid Briefs,"https://assets.myntassets.com/f_webp,dpr_1.5,q_60,w_210,c_limit,fl_progressive/assets/images/9262603/2022/11/7/ba2c4a15-c06d-4d6e-bd38-7fc0e53272321667819653120-Levis-Men-Pack-of-2-Solid--Briefs-BF-100CA-2PK-5051667819652-1.jpg",Rs. 306,Rs. 479,(36% OFF),4.2,57.7k,Organic,brand
36999700,Levis,Men 3-Pcs Above Ankle Socks,"https://assets.myntassets.com/f_webp,dpr_1.5,q_60,w_210,c_limit,fl_progressive/assets/images/2025/OCTOBER/14/8GqoQm6x_7f59d3079a3e4332a87eda9027e5d117.jpg",Rs. 483,Rs. 549,(12% OFF),4.5,30,Advertisement,brand
12027428,Levis,Solid Round Lounge T-shirt,"https://assets.myntassets.com/f_webp,dpr_1.5,q_60,w_210,c_limit,fl_progressive/assets/images/12027428/2020/11/23/4f6be415-c536-49e5-bc78-534dade9cd2d1606116792652-Levis-Men-Grey-Melange-Solid-Pure-Cotton-V-Neck-Lounge-T-shi-1.jpg",Rs. 460,Rs. 649,(29% OFF),4.4,18.5k,Organic,brand
