product_id,brand,product_name,image_url,selling_price,mrp_price,discount_percent,rating,comment_count,listing_type,source_page
18917450,Red Chief,Leather Formal Shoes,"https://assets.myntassets.com/f_webp,dpr_1.5,q_60,w_210,c_limit,fl_progressive/assets/images/18917450/2025/1/18/ce9457b2-4ce5-4927-b9bb-67ccdaac02341737205587127-Red-Chief-Men-Black-Solid-Leather-Formal-Loafers-55117372055-1.jpg",Rs. 1655,Rs. 4199,(61% OFF),4.2,399,Advertisement,keyword
34294785,Roadster,Men Casual Chelsea Boots,"https://assets.myntassets.com/f_webp,dpr_1.5,q_60,w_210,c_limit,fl_progressive/assets/images/2025/MAY/19/AyZm4UtZ_5eb3c1aff7334b53b21d71ce67529b37.jpg",Rs. 844,Rs. 6495,(Rs. 5651 OFF),4.1,2.1k,Advertisement,keyword
30396659,ASIAN,Men Colourblocked Sneakers,"https://assets.myntassets.com/f_webp,dpr_1.5,q_60,w_210,c_limit,fl_progressive/assets/images/2024/JULY/29/6xDjrKNT_1c000df180b841b690cd7ac98984e554.jpg",Rs. 849,Rs. 1499,(43% OFF),4,12.7k,Organic,keyword
32085909,HRX by Hrithik Roshan,Unisex Running Shoes,"https://assets.myntassets.com/f_webp,dpr_1.5,q_60,w_210,c_limit,fl_progressive/assets/images/32085909/2024/12/25/4c510416-5c4b-43df-ad55-fc93e029b1001735144273519UnisexComfortableRunningShoes1.jpg",Rs. 869,Rs. 2999,(Rs. 2130 OFF),4.3,3.2k,Organic,keyword
38324410,Campus,Men Running Shoes,"https://assets.myntassets.com/f_webp,dpr_1.5,q_60,w_210,c_limit,fl_progressive/assets/images/2025/NOVEMBER/29/co5k9zfl_3533c9e7db264e1fbe5d573ca60e90bb.jpg",Rs. 1899,Rs. 3499,(46% OFF),4.3,54,Advertisement,keyword
36076032,YONEX,HYULTRAI Badminton Shoes,"https://assets.myntassets.com/f_webp,dpr_1.5,q_60,w_210,c_limit,fl_progressive/assets/images/2025/JULY/29/mnRIBf03_95e4c7b98b2f4567bb9f1b1a6d29dff1.jpg",Rs. 1899,Rs. 2790,(Rs. 891 OFF),4.2,84,Organic,keyword
30834832,Anouk,Men Slip-On Formal Loafers,"https://assets.myntassets.com/f_webp,dpr_1.5,q_60,w_210,c_limit,fl_progressive/assets/images/2024/SEPTEMBER/3/paioXPum_7bbbdd2c194546c48db078ae975e880f.jpg",Rs. 707,Rs. 2830,(Rs. 2123 OFF),4.1,259,Organic,keyword
34572439,Roadster,Block-Heeled Chelsea Boots,"https://assets.myntassets.com/f_webp,dpr_1.5,q_60,w_210,c_limit,fl_progressive/assets/images/2025/MAY/30/QQsDSx93_ab2e7f766d5f45a5866d3afe442d9836.jpg",Rs. 949,Rs. 4999,(Rs. 4050 OFF),3.9,1.2k,Advertisement,keyword
39641990,Forever Glam by Pantaloons,Women Open Toe Flats,"https://assets.myntassets.com/f_webp,dpr_1.5,q_60,w_210,c_limit,fl_progressive/assets/images/2026/JANUARY/27/079JNSSB_312c50848ff243869d6983494755f3e5.jpg",Rs. 599,,,,,Organic,keyword
23976344,HRX by Hrithik Roshan,Women Running Shoes,"https://assets.myntassets.com/f_webp,dpr_1.5,q_60,w_210,c_limit,fl_progressive/assets/images/23976344/2023/7/11/cf6d6b67-186a-444a-a2a7-49afebad8a0c1689091586156HRXbyHrithikRoshanWomenOffWhiteMeshRunningNon-MarkingShoes1.jpg",Rs. 987,Rs. 3799,(Rs. 2812 OFF),4.3,9.1k,Organic,keyword
