product_id,brand,product_name,image_url,selling_price,mrp_price,discount_percent,rating,comment_count,listing_type,source_page
32728058,RARE ONES,Boys Printed Cotton T-shirt,"https://assets.myntassets.com/f_webp,dpr_1.5,q_60,w_210,c_limit,fl_progressive/assets/images/2025/FEBRUARY/11/CTA17Ay9_20043912d1344a02ae75465b33fd81a2.jpg",Rs. 649,Rs. 1299,(50% OFF),4.5,11,Advertisement,keyword
31461287,RARE ONES,Boys Printed Pockets T-shirt,"https://assets.myntassets.com/f_webp,dpr_1.5,q_60,w_210,c_limit,fl_progressive/assets/images/2024/OCTOBER/31/XN9SMN8V_4ba9459902ae4bc499b575b5c4f98721.jpg",Rs. 749,Rs. 1499,(50% OFF),4.7,21,Advertisement,keyword
12027436,Levis,Solid Lounge T-shirt,"https://assets.myntassets.com/f_webp,dpr_1.5,q_60,w_210,c_limit,fl_progressive/assets/images/12027436/2022/9/15/ea90445c-a37b-43ac-948b-8e291ec78dc31663221311972LevisMenWhiteSolidRoundNeckLoungeT-shirt1.jpg",Rs. 460,Rs. 649,(29% OFF),4.4,18.5k,Organic,keyword
12027432,Levis,Solid Lounge T-shirt,"https://assets.myntassets.com/f_webp,dpr_1.5,q_60,w_210,c_limit,fl_progressive/assets/images/12027432/2022/9/15/09d02049-216d-4adf-917a-89c7585b28f51663221482922LevisMenBlackSolidPureCottonRoundNeckLoungeT-shirt1.jpg",Rs. 460,Rs. 649,(29% OFF),4.4,18.5k,Organic,keyword
29949841,FCUK,Anti Odour T-shirt,"https://assets.myntassets.com/f_webp,dpr_1.5,q_60,w_210,c_limit,fl_progressive/assets/images/29949841/2024/7/1/b5dc84d1-e5bd-43f2-92c2-415d412cef8c1719837017819-FCUK-Men-Tshirts-3941719837017309-1.jpg",Rs. 351,Rs. 1599,(78% OFF),4.2,2.7k,Advertisement,keyword
39272403,Marks & Spencer,Women T-shirt,"https://assets.myntassets.com/f_webp,dpr_1.5,q_60,w_210,c_limit,fl_progressive/assets/images/2026/JANUARY/9/8YskxInt_26292e69ab13404199e81c1c21653e2a.jpg",Rs. 799,,,,,Organic,keyword
22492580,U.S. Polo Assn.,V-Neck Cotton Lounge T-shirts,"https://assets.myntassets.com/f_webp,dpr_1.5,q_60,w_210,c_limit,fl_progressive/assets/images/22492580/2025/4/2/b64dd50f-4195-45e8-996a-a72ed35433131743600652922-US-Polo-Assn-Embroidered-Logo-V-Neck-Cotton-Lounge-T-shirts--1.jpg",Rs. 468,Rs. 699,(33% OFF),4.3,3.9k,Organic,keyword
30889858,RARE ONES,Boys Printed T-shirt,"https://assets.myntassets.com/f_webp,dpr_1.5,q_60,w_210,c_limit,fl_progressive/assets/images/2024/SEPTEMBER/6/f9v9k8l9_456c123a13554cb585b68b4e9a8ed14b.jpg",Rs. 499,Rs. 999,(50% OFF),4.6,42,Advertisement,keyword
22204272,HELLCAT,Boys Pack Of 3 Cotton T-shirt,"https://assets.myntassets.com/f_webp,dpr_1.5,q_60,w_210,c_limit,fl_progressive/assets/images/22204272/2023/5/2/e4df577a-6725-43de-bac3-3c8280c24fb61683017842296-HELLCAT-Boys-Blue-Typography-3-Printed-T-shirt-5116830178418-1.jpg",Rs. 499,Rs. 3897,(Rs. 3398 OFF),4.1,8.6k,Organic,keyword
33941043,HRX by Hrithik Roshan,Boys Printed Sports T-shirt,"https://assets.myntassets.com/f_webp,dpr_1.5,q_60,w_210,c_limit,fl_progressive/assets/images/2025/OCTOBER/24/238C6O3M_ca65a9c632b54d4cac76019e060d2d31.jpg",Rs. 274,Rs. 1099,(75% OFF),,,Organic,keyword
20789226,Roadster,Men Pure Cotton T-shirt,"https://assets.myntassets.com/f_webp,dpr_1.5,q_60,w_210,c_limit,fl_progressive/assets/images/2024/DECEMBER/31/oWyui23U_6ee79706213b469f8980ad6512776f77.jpg",Rs. 309,Rs. 999,(69% OFF),4.1,1.2k,Advertisement,keyword
14846686,Jockey,Cotton Tank Top,,Rs. 329,,,4.5,4.1k,Organic,keyword
33510516,Outzidr,Printed Long Sleeve T-Shirt,,Rs. 799,,,,,Organic,keyword
30850266,Puma,Men Slim Fit Polo T-shirt,,Rs. 645,Rs. 1699,(62% OFF),4.3,23.7k,Advertisement,keyword
29981641,Googo Gaaga,Round Neck Printed T-shirt,,Rs. 196,Rs. 999,(Rs. 803 OFF),4.3,7.1k,Organic,keyword
35910816,Kook N Keech,Printed Oversized T-shirt,,Rs. 403,Rs. 1199,(66% OFF),,,Organic,keyword
32891795,Urbano Fashion,Men T-shirt,,Rs. 701,Rs. 1799,(61% OFF),3.7,139,Advertisement,keyword
28138200,Lux Cozi,Polo Collar Lounge Tshirts,,Rs. 419,,,4.2,10.5k,Organic,keyword
13124922,Van Heusen,Antibacterial Lounge T-shirt,,Rs. 753,Rs. 919,(18% OFF),4.5,161,Organic,keyword
23588888,Kook N Keech,Oversized Cotton T-shirt,,Rs. 249,Rs. 999,(75% OFF),4,393,Advertisement,keyword
29459636,Marks & Spencer,Girls Printed Cotton T-shirt,,Rs. 644,Rs. 1499,(57% OFF),,,Organic,keyword
14820290,Mast & Harbour,Striped Tshirt,,Rs. 233,Rs. 899,(74% OFF),4.4,2.2k,Organic,keyword
31174319,Nautica,Floral Printed T-shirt,,Rs. 665,Rs. 1799,(63% OFF),4.6,107,Advertisement,keyword
12726742,Amante,Solid Tank Top,,Rs. 375,,,4.4,611,Organic,keyword
14846694,Jockey,Women Cotton Tank Top,,Rs. 329,,,4.4,3.8k,Organic,keyword
36520894,Allen Solly Junior,Polo Collar Cotton T-shirt,,Rs. 699,Rs. 1399,(50% OFF),,,Advertisement,keyword
22204308,HELLCAT,Boys Pack Of 3 Cotton T-shirt,,Rs. 499,Rs. 3897,(Rs. 3398 OFF),4.1,2.8k,Organic,keyword
22492592,U.S. Polo Assn.,Men Lightweight Lounge T-shirt,,Rs. 454,Rs. 699,(35% OFF),4.2,13.1k,Organic,keyword
32414573,Mast & Harbour,Printed Drop-Shoulder T-shirt,,Rs. 229,Rs. 999,(77% OFF),4.4,71,Advertisement,keyword
29961765,DILLINGER,Printed Relaxed Cotton T-shirt,,Rs. 433,Rs. 1399,(69% OFF),4.6,7.3k,Organic,keyword
39520015,HRX by Hrithik Roshan,Women Down Shoulder T-shirt,,Rs. 399,Rs. 1199,(67% OFF),,,Organic,keyword
30850258,Puma,Men Slim Fit Polo T-shirt,,Rs. 645,Rs. 1699,(62% OFF),4.3,23.7k,Advertisement,keyword
34851621,Pepe Jeans,Cotton Round-Neck T-Shirt,,Rs. 335,Rs. 799,(58% OFF),4.4,1.3k,Organic,keyword
25860828,HRX by Hrithik Roshan,Rapid-Dry Training T-shirt,,Rs. 216,Rs. 699,(69% OFF),4.5,295,Organic,keyword
23164626,The Souled Store,Oversized Cotton T-Shirt,,Rs. 799,Rs. 899,(11% OFF),4.4,7.3k,Advertisement,keyword
22204540,HELLCAT,Boys Pack Of 5 Cotton T-shirt,,Rs. 749,Rs. 6495,(Rs. 5746 OFF),4,853,Organic,keyword
31354058,Van Heusen,Short Sleeves Cotton T-Shirt,,Rs. 464,Rs. 499,(7% OFF),4.3,617,Organic,keyword
11677084,Urbano Fashion,Mandarin Collar Cotton Pure Cotton T-shirt,,Rs. 494,Rs. 1099,(55% OFF),4,11.1k,Advertisement,keyword
28138188,Lux Cozi,Polo Collar Lounge Tshirts,,Rs. 335,Rs. 419,(20% OFF),4.2,10.3k,Organic,keyword
26959584,Roadster,Typography Oversized T-shirt,,Rs. 209,Rs. 599,(65% OFF),4.2,2.1k,Organic,keyword
