product_id,brand,product_name,image_url,selling_price,mrp_price,discount_percent,rating,comment_count,listing_type,source_page
31140326,Puma,Train All Day Women Tights,"https://assets.myntassets.com/f_webp,dpr_1.5,q_60,w_210,c_limit,fl_progressive/assets/images/31140326/2024/12/9/84c08384-3b5f-425a-bc76-ada5dc76d0961733753018424-Puma-Women-TAD-Pocket-78-Tights-1211733753017741-1.jpg",Rs. 689,Rs. 2299,(70% OFF),4.1,5.2k,Organic,brand
34975879,Puma,Youth Zippered Jersey Pants,"https://assets.myntassets.com/f_webp,dpr_1.5,q_60,w_210,c_limit,fl_progressive/assets/images/2025/NOVEMBER/6/J4ZWBUCj_29d3c50cf1c44cd59520e9e2d5114422.jpg",Rs. 953,Rs. 1799,(47% OFF),4.5,50,Advertisement,brand
34357465,Puma,Men dryCELL Track Pants,"https://assets.myntassets.com/f_webp,dpr_1.5,q_60,w_210,c_limit,fl_progressive/assets/images/2025/SEPTEMBER/17/uVOVlJPK_39673b71ff944b229ab98fca0f3a5470.jpg",Rs. 899,Rs. 1999,(55% OFF),4.1,101,Organic,brand
35220689,Puma,Women Stride Lite Running Shoe,"https://assets.myntassets.com/f_webp,dpr_1.5,q_60,w_210,c_limit,fl_progressive/assets/images/35220689/2025/7/21/009424f7-4bdd-41be-957b-12ab2ae31b451753091095866-Puma-Stride-Lite-Womens-Comfortable-Running-Shoes-1175309109-1.jpg",Rs. 2099,Rs. 5999,(65% OFF),4.4,65,Organic,brand
34970883,Puma,FusionPro Men Running Shoes,"https://assets.myntassets.com/f_webp,dpr_1.5,q_60,w_210,c_limit,fl_progressive/assets/images/2025/SEPTEMBER/27/x1sCESSa_0a7f5236779340fb955dcb3eaeb5b696.jpg",Rs. 3199,Rs. 7999,(60% OFF),4.1,154,Advertisement,brand
34357451,Puma,Men Sports Joggers,"https://assets.myntassets.com/f_webp,dpr_1.5,q_60,w_210,c_limit,fl_progressive/assets/images/2025/SEPTEMBER/23/NKDZUINV_d20f3bc017f749b2985b2f8cc293d995.jpg",Rs. 899,Rs. 1999,(55% OFF),4,136,Organic,brand
30034382,Puma,Men DXT 2 Training Shoes,"https://assets.myntassets.com/f_webp,dpr_1.5,q_60,w_210,c_limit,fl_progressive/assets/images/30034382/2025/2/12/f1758d3f-9cab-41ed-a222-cc491c0f92691739356455684-Puma-Men-Disperse-XT-2-Res-Training-Shoes-2651739356455199-1.jpg",Rs. 2279,Rs. 5999,(62% OFF),4,356,Organic,brand
30850270,Puma,Women Polo T-shirt,"https://assets.myntassets.com/f_webp,dpr_1.5,q_60,w_210,c_limit,fl_progressive/assets/images/30850270/2025/6/17/db4b3e6d-b6b5-41b7-a27f-d52b936334f01750156171279-Puma-Women-Polo-T-Shirt-231750156170805-1.jpg",Rs. 645,Rs. 1699,(62% OFF),4.6,4.3k,Advertisement,brand
27183588,Puma,Women Terra Thong Flip-Flops,"https://assets.myntassets.com/f_webp,dpr_1.5,q_60,w_210,c_limit,fl_progressive/assets/images/27183588/2024/4/8/47e676b3-ba9b-4a44-addd-7a4140ed01501712567712092-Puma-Terra-Womens-Flip-Flops-9241712567711683-1.jpg",Rs. 459,Rs. 999,(54% OFF),4.2,683,Organic,brand
30035388,Puma,Divecat V2 Lite Res Sliders,"https://assets.myntassets.com/f_webp,dpr_1.5,q_60,w_210,c_limit,fl_progressive/assets/images/2025/OCTOBER/2/sVzAdm8m_aec7dc314ceb4895ab7dcc801c641854.jpg",Rs. 1057,Rs. 2299,(54% OFF),3.9,359,Organic,brand
33029585,Puma,Skyrocket Lite Running Shoe,"https://assets.myntassets.com/f_webp,dpr_1.5,q_60,w_210,c_limit,fl_progressive/assets/images/2025/OCTOBER/8/XVMuFBei_7848522fdb9c4ae28c902a089e8ca7b6.jpg",Rs. 2849,Rs. 4999,(43% OFF),4.2,2k,Advertisement,brand
27185120,Puma,Men Tread Run Regular Sneakers,"https://assets.myntassets.com/f_webp,dpr_1.5,q_60,w_210,c_limit,fl_progressive/assets/images/27185120/2024/3/22/115565f8-a78c-4cc6-9b46-e53f5ff0db001711100228907-Puma-Tread-Run-1591711100228588-1.jpg",Rs. 2249,Rs. 4499,(50% OFF),4.2,451,Organic,brand
34980772,Puma,Women Running Shoes,"https://assets.myntassets.com/f_webp,dpr_1.5,q_60,w_210,c_limit,fl_progressive/assets/images/2025/AUGUST/12/5hMfR0f1_140ecd966ce34ba987f557f2ca717767.jpg",Rs. 2279,Rs. 5999,(62% OFF),3.8,92,Organic,brand
36674139,Puma,Softride Harli Hybrid Shoes,"https://assets.myntassets.com/f_webp,dpr_1.5,q_60,w_210,c_limit,fl_progressive/assets/images/2025/SEPTEMBER/23/G6Z1ubxR_4031122acfea4e2a8690532df788e8e2.jpg",Rs. 2099,Rs. 5999,(65% OFF),4.6,56,Advertisement,brand
27183596,Puma,Flame V3 Thong Flip-Flops,"https://assets.myntassets.com/f_webp,dpr_1.5,q_60,w_210,c_limit,fl_progressive/assets/images/27183596/2025/4/2/0a3c7e16-18e0-418f-8e13-40525e9bbd9b1743591373144-Flame-Womens-V3-Flip-Flops-801743591372810-1.jpg",Rs. 459,Rs. 999,(54% OFF),4.1,259,Organic,brand
25815666,Puma,Leather Embossed Wallets,"https://assets.myntassets.com/f_webp,dpr_1.5,q_60,w_210,c_limit,fl_progressive/assets/images/25815666/2023/11/9/4271a29c-059d-4828-8a25-b488676db49d1699534368513PUMALeatherEmbossedWallet1.jpg",Rs. 799,Rs. 1999,(60% OFF),4.4,759,Organic,brand
34890138,Puma,Evoflex MaxGrip Running Shoes,"https://assets.myntassets.com/f_webp,dpr_1.5,q_60,w_210,c_limit,fl_progressive/assets/images/2025/AUGUST/19/vWQZstrv_45804d6f4ebd4af6918dccef0b56aba9.jpg",Rs. 2254,Rs. 5499,(59% OFF),4.6,50,Advertisement,brand
28048454,Puma,Kids Cotton T-shirt,"https://assets.myntassets.com/f_webp,dpr_1.5,q_60,w_210,c_limit,fl_progressive/assets/images/28048454/2024/4/17/6a0bea37-7701-49e7-aa9f-ef578fda94671713333714366-SUMMER-CAMP-CLASSICS-Kids-T-shirt-6601713333714023-1.jpg",Rs. 619,Rs. 999,(38% OFF),4.6,207,Organic,brand
18814688,Puma,Unisex Popcat 20 Sliders,"https://assets.myntassets.com/f_webp,dpr_1.5,q_60,w_210,c_limit,fl_progressive/assets/images/18814688/2022/10/12/c72459b1-f37e-490f-96d9-f7667cf12e381665577680138-Puma-Unisex-Sandals-5441665577679810-1.jpg",Rs. 1057,Rs. 2299,(54% OFF),4.2,1.1k,Organic,brand
36653150,Puma,Men Outdoor Sports Shorts,"https://assets.myntassets.com/f_webp,dpr_1.5,q_60,w_210,c_limit,fl_progressive/assets/images/2025/SEPTEMBER/3/vJ7fEuBs_1fe02975ca0949dc8be252f54a93778a.jpg",Rs. 719,Rs. 1499,(52% OFF),4.3,94,Advertisement,brand
38528230,Puma,Essentials Baseball Cap,"https://assets.myntassets.com/f_webp,dpr_1.5,q_60,w_210,c_limit,fl_progressive/assets/images/2025/DECEMBER/9/08cDUo3C_cef856f2951242b6a8d7dcfa502bde40.jpg",Rs. 269,Rs. 599,(55% OFF),4.5,164,Organic,brand
35662151,Puma,Women Running Shoes,"https://assets.myntassets.com/f_webp,dpr_1.5,q_60,w_210,c_limit,fl_progressive/assets/images/2025/AUGUST/12/IQToglfn_51513123a4904592b6232251eca6724a.jpg",Rs. 2279,Rs. 5999,(62% OFF),4.2,25,Organic,brand
